removed_fraction,removed_nodes,gcc_fraction,gcc_size,num_components,avg_shortest_path_gcc,algebraic_connectivity_gcc,spectral_gap_ratio_gcc,kirchhoff_index_gcc
0.435,87,0.485,97,15,6.469286941580756,0.03659122236709893,197.3065362108267,18571.69832774759
0.44,88,0.455,91,16,6.978266178266178,0.026956707178046387,267.3665156195312,18258.590521427916
0.445,89,0.455,91,15,6.978266178266178,0.02695670717804067,267.3665156195312,18258.590521427916
0.45,90,0.45,90,15,6.925343320848939,0.027001076016150614,266.9271390302714,17568.400104332195
0.455,91,0.44,88,16,6.936781609195402,0.0276678620742029,260.4938597653859,17125.70976662345
0.46,92,0.415,83,18,6.609168380840435,0.032901884888811336,219.05456589703073,14305.368815409909
0.465,93,0.4,80,20,6.619303797468355,0.033127778987352974,216.77805773097748,13435.04304247129
0.47,94,0.39,78,21,6.68065268065268,0.03281956727426801,204.06279938608225,12978.351609281874
0.475,95,0.39,78,20,6.68065268065268,0.032819567274269136,204.06279938608225,12978.351609281874
0.48,96,0.385,77,20,6.991114149008886,0.02176621037149265,307.5807910167681,15003.866742813658
0.485,97,0.375,75,21,7.301981981981982,0.021721133335034826,289.65630399940534,15814.83495145617
0.49,98,0.36,72,23,7.092723004694836,0.021721748900732193,289.6476583412125,13932.699029126108
0.495,99,0.355,71,23,7.077263581488934,0.02181175817089774,288.4518210426346,13536.362459547016
0.5,100,0.345,69,24,7.46845694799659,0.021911916618195318,286.6129113504049,13922.588235294092
0.505,101,0.34,68,24,7.409569798068481,0.02207283655988798,284.523378894715,13468.754901960894
0.51,102,0.335,67,24,7.282677521483492,0.025110814521265047,250.1009289921537,12809.058823529496
0.515,103,0.28,56,25,6.921428571428572,0.025445162648967783,241.62853435749437,8542.400000000032
0.52,104,0.265,53,26,6.754716981132075,0.025586523526052785,240.2630287244693,7355.350000000078
0.525,105,0.265,53,26,6.754716981132075,0.025586523526047757,240.2630287244693,7355.350000000078
0.53,106,0.255,51,27,6.729411764705882,0.025651036655207446,239.2046579312503,6736.649999999987
0.535,107,0.255,51,28,6.729411764705882,0.025651036655200955,239.2046579312503,6736.649999999987
0.54,108,0.255,51,28,6.729411764705882,0.025651036655204136,239.2046579312503,6736.649999999987
